family,tf,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
X_LEADLAG,5,13440.0,13425.0,0.000595903165735568,0.000148975791433892,-11.448984386060474,-4.683347476146368,1.7908183835436,-1.0440704282145816,0.0,-11.579438586580514
X_LEADLAG,15,13440.0,13379.0,0.012033784288810823,0.0013453920322894087,-4.35909006993374,-1.5405755420996086,2.1560993974698537,-0.36673790459553857,0.0,-11.527129658756326
X_LEADLAG,60,13440.0,13110.0,0.13577421815408086,0.032112890922959575,-1.5738914295757505,0.2701077507613926,3.439918018514107,-0.114216446341743,0.0009153318077803204,-12.423876138330467
X_PAIR,5,648.0,648.0,0.030864197530864196,0.006172839506172839,-3.192273093928878,-0.7345774237669269,1.9247296070759876,-0.14561157952948633,0.0,-8.202415044561484
X_PAIR,15,648.0,638.0,0.09090909090909091,0.018808777429467086,-1.9711648403270996,-0.029390391997982195,2.197487933644672,-0.07156463043747863,0.0,-8.348677218094275
X_PAIR,60,648.0,528.0,0.125,0.015151515151515152,-1.3876328278867833,0.203445813798745,1.7811694980968236,-0.03819783346227723,0.0,-11.475423663886895
X_PAIR,1440,648.0,0.0,,,,,,,,
