code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
GMKN,5,V_NR_BREAK,volatility,"{""n"": 4}",X3,True,0,4858,0.4561547962124331,1.2973958472587845,0.00024310211222939665,5.628036228900783,1.1809900605585426,7.839159369378377,20.42907539777914,0.02947821095585823,1.0,0.07331554446136579,0.1172088674211409,0.13122111783983806,0.05052470903324204,0.19913124995146417,0.22522569133434445,0.07331554446136579,0.08083276735851541,0.0916485823399853,0.13517275807680562,0.13640515533916187,0.11203165486222133,0.20914903936500195,0.1172088674211409
NVTK,5,R_RSI,meanrev,"{""lo"": 20, ""n"": 2}",X0,True,0,6899,0.6709668067835918,1.3425669146908523,0.0002214428013886646,4.084070155094941,1.527733896393329,7.831335336327017,16.523807596923852,0.10103013971820474,1.0,0.06745391461299732,0.16917209973325953,0.16974821071036988,0.06699278843251574,0.1899941990947823,0.280901440535672,0.21567316073924303,0.24876740318723023,0.16917209973325953,0.08641209526103921,0.06745391461299732,0.1809806334786117,0.1510308008582797,0.12734234798699617
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X5,True,0,8752,0.6573354661791591,1.305264481036576,0.0001890556614204407,3.957609689213894,1.6546151410148013,7.798154259287271,17.763790705298607,0.10036172508989694,1.0,0.09003666933131171,0.14898892783094198,0.18384612677942236,0.07389882650580666,0.1802528705152798,0.2704590775538236,0.19585718159214593,0.320463900687173,0.14898892783094198,0.12286249437602237,0.09003666933131171,0.1170158776549215,0.14749329330879846,0.2414377186796628
NVTK,5,R_RSI,meanrev,"{""lo"": 10, ""n"": 2}",X3,True,0,4343,0.6334331107529357,1.3005630881491248,0.00020943284470744972,3.171540409854939,0.9095668435184052,7.771822369415848,18.52647932666613,0.025096421595662832,1.0,0.046979985665529966,0.10803860571468249,0.10106298261315613,0.03372202938032011,0.23977095475083668,0.14211407155380584,0.15229551983065903,0.11898965091677383,0.08560790140472818,0.0536233737366274,0.09258570789825171,0.046979985665529966,0.10803860571468249,0.10933202679734677
GAZP,5,R_RSI,meanrev,"{""lo"": 10, ""n"": 2}",X5,True,0,4241,0.6967696298042915,1.434897672214386,0.00022826306407350546,4.124027352039613,0.9680636484180241,7.735854032576609,14.69611584926608,0.0526541723520495,1.0,0.05787460266947164,0.09521716338349506,0.10756262760200268,0.039907584685456965,0.20566857099920965,0.1743017814005725,0.08798335888423026,0.1293283341536835,0.06854085007944377,0.1448226465145126,0.06330302683636546,0.09521716338349506,0.05787460266947164,0.14669188449624926
GAZP,5,R_RSI,meanrev,"{""lo"": 10, ""n"": 2}",X0,True,0,4241,0.6967696298042915,1.434897672214386,0.00022826306407350546,4.124027352039613,0.9680636484180241,7.735854032576609,14.69611584926608,0.0526541723520495,1.0,0.05787460266947164,0.09521716338349506,0.10756262760200268,0.039907584685456965,0.20566857099920965,0.1743017814005725,0.08798335888423026,0.1293283341536835,0.06854085007944377,0.1448226465145126,0.06330302683636546,0.09521716338349506,0.05787460266947164,0.14669188449624926
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X0,True,0,8752,0.6573354661791591,1.3039419149208316,0.00018842749812231625,3.9584095063985374,1.6491174581751693,7.726400276696465,17.24974927961765,0.10585940792952897,1.0,0.08453898649167968,0.14898892783094198,0.18323527313057436,0.07469022288850838,0.1758289831586794,0.2704590775538236,0.19585718159214593,0.320463900687173,0.14898892783094198,0.12286249437602237,0.08453898649167968,0.1170158776549215,0.14749329330879846,0.2414377186796628
NVTK,5,R_RSI,meanrev,"{""lo"": 10, ""n"": 2}",X1,True,0,4343,0.6334331107529357,1.2985146478876775,0.00020800548822861518,3.1899608565507713,0.9033678375853924,7.708725304868396,18.48768595156481,0.024922203505411744,1.0,0.04475479060783982,0.10849917691666633,0.10037420417615471,0.03240005467804815,0.24814952042091856,0.14091354780248366,0.1468187425052747,0.11601988534675911,0.09013911751389969,0.05606688663829118,0.09072515473235399,0.04475479060783982,0.10943053552182391,0.10849917691666633
SBER,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X2,True,0,8790,0.6617747440273037,1.2599195001882018,8.477605531460061e-05,3.6978384527872583,0.7451815312961116,7.666311720531803,17.743606407312765,0.03517058049328625,0.8888888888888888,-0.009833755204454064,0.08281351906771306,0.08279794792179018,0.043491327861253905,0.08866140814579573,0.14405903237638995,0.07090485404478386,0.12547152250772342,0.11064059697673656,0.08281351906771306,-0.009833755204454064,0.05785937121254392,0.05586918348853942,0.10739720682613552
VTBR,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 2}",X3,True,-1,4575,0.6566120218579234,1.3174057967861463,0.00015118731025447294,3.1230601092896175,0.6916819490702437,7.647767567220545,16.144976587378757,0.022272354690358043,1.0,0.02975977105961647,0.07126015791436657,0.07685354989669374,0.0326979446909014,0.16975767603693714,0.12123877260955851,0.11742540440172888,0.07126015791436657,0.056150763703044504,0.11883739579934627,0.042789235318196006,0.07749472884461284,0.05672571941977367,0.02975977105961647
NVTK,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 3}",X1,True,0,6283,0.6328187171733248,1.2733772336868177,0.00020174435954157263,3.6729269457265636,1.2675598118075868,7.641044065905755,19.614663495547106,0.05126274754002225,1.0,0.05877410490938928,0.1558018324431032,0.14083997908973186,0.04920587926654925,0.22713241940242948,0.2141505947438418,0.19612071269511944,0.16505382070317864,0.1558018324431032,0.09078987606335431,0.10833109957457054,0.05877410490938928,0.10573674034094438,0.17280103033408523
GAZP,5,R_RSI,meanrev,"{""lo"": 20, ""n"": 3}",X0,True,0,3774,0.6944886062533121,1.4173147226436753,0.00025665968650750835,5.419978802331744,0.9686336573795415,7.612324803576196,15.196439419097471,0.04933181335218251,1.0,0.02618023099785205,0.11333662171091419,0.10762596193106017,0.03674974386302281,0.21634098586728592,0.14264094550162554,0.09014370794466231,0.12966030623647384,0.09251067868899554,0.1565938604180701,0.02618023099785205,0.11333662171091419,0.0882571290130727,0.12931017686787527
GAZP,5,R_RSI,meanrev,"{""lo"": 30, ""n"": 5}",X0,True,0,3043,0.7170555372987184,1.4425162402628686,0.00032263729048617686,7.532697995399277,0.981785275398579,7.606714362649861,16.26716403342654,0.03391245089733275,1.0,0.0017030743110808544,0.12215222744271159,0.10908725282206433,0.05451224793475017,0.1318591556742085,0.12837643851526082,0.08009703131392598,0.19809444845304824,0.06331592984497547,0.1613762895576656,0.0017030743110808544,0.13616233600623673,0.09050749995367369,0.12215222744271159
