code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
GMKN,60,V_SQUEEZE,volatility,"{""lb"": 200, ""n"": 20, ""pct"": 0.2}",X2,True,0,47,0.6170212765957447,3.062518314022575,0.005435188105733659,10.25531914893617,0.25545383692951873,2.957244126675649,8.014041091429165,0.03779264143668115,0.7777777777777778,-0.023437245516106486,0.03235533111728728,0.028383759658835415,0.025505932235605575,-0.01126362630432709,0.02444819686934352,0.029215305345132947,0.03235533111728728,0.038692536763846874,0.05123531760182232,-0.023437245516106486,0.04763045912841335,-0.005035895737819374,0.060349831357598305
Si,1440,V_NR_BREAK,volatility,"{""n"": 7}",X3,False,0,17,0.6470588235294118,7.893345759884862,0.014504222902101918,7.0,0.24657178964480408,2.9548513399209773,5.364162728345811,0.04101956216254621,0.8888888888888888,-0.020975681367417565,0.03297480731271207,0.027396865516089344,0.021543235756075467,0.02487882512608352,0.035309744300320745,0.012170140631496906,0.01662630695500411,0.03186340830870904,-0.020975681367417565,0.03297480731271207,0.038661258353386074,0.03925876569701359,0.06068303945357911
GZ,60,V_REGIME_TREND,volatility,"{""hi"": 0, ""n"": 50}",X4,False,-1,17,0.7058823529411765,7.124359025879938,0.010875433126755228,28.823529411764707,0.18488236045232043,2.9472017204744207,8.361917167244966,0.019343147287145257,0.4444444444444444,-0.004407202504808083,0.0,0.02054248449470227,0.03834093449681631,-0.11332464413665529,0.0,0.0,-0.0016067432006821036,-0.004407202504808083,0.009619010845199227,-0.0017782046925276518,0.11661400817683898,0.009721457783598453,0.056720034044701606
Si,1440,V_RANGE_EXP,volatility,"{""fade"": 0, ""k"": 1.5}",X2,False,0,10,0.7,8.842433069826946,0.033170936708932286,18.4,0.33170936899659864,2.9429894016166216,4.7340244923014545,0.08051657765827258,0.7777777777777778,-0.04940432841613074,0.04949438222683966,0.036856596555177625,0.04066852549378479,-0.033184369632060375,-0.04940432841613074,0.04949438222683966,0.06450168541778112,0.03611955474480055,-0.017274402884140727,0.0787580173346214,0.07600285654189065,0.05402193400004762,0.0394896700308891
Si,1440,V_RANGE_EXP,volatility,"{""fade"": 0, ""k"": 1.5}",X0,False,0,10,0.7,8.842433069826946,0.033170936708932286,18.4,0.33170936899659864,2.9429894016166216,4.7340244923014545,0.08051657765827258,0.7777777777777778,-0.04940432841613074,0.04949438222683966,0.036856596555177625,0.04066852549378479,-0.033184369632060375,-0.04940432841613074,0.04949438222683966,0.06450168541778112,0.03611955474480055,-0.017274402884140727,0.0787580173346214,0.07600285654189065,0.05402193400004762,0.0394896700308891
RN,60,T_ADX,trend,"{""n"": 28, ""thr"": 25}",X2,False,0,14,0.5,8.1246932211087,0.029162456702427706,57.642857142857146,0.40827439358690754,2.9350528667286357,7.282212573448106,0.043369479943066835,0.5555555555555556,-0.015981340780854225,0.014783584920223802,0.04536382150965639,0.07250290828212537,-0.08482684327701218,0.04544449725653976,0.0,0.0,-0.015981340780854225,-0.007628242485225201,0.16895836510229856,0.017255041282624006,0.014783584920223802,0.18544248829130083
GMKN,60,V_SQUEEZE,volatility,"{""lb"": 500, ""n"": 20, ""pct"": 0.2}",X3,True,1,18,0.7222222222222222,5.0837131116169445,0.005605600374261356,5.888888888888889,0.10090080532245338,2.9208581355750276,8.720150341361121,0.013523080386221409,0.6666666666666666,-0.013523080386221409,0.0033892272040247917,0.011211200591383709,0.016874257509669775,-0.07791284813489557,0.0,0.018810749985277653,0.0033892272040247917,0.035186258144676685,0.040946686756797135,-0.013523080386221409,0.0009210199350491166,0.0,0.015169943682849407
SR,15,R_EXTREME,meanrev,"{""m"": 5, ""z"": 4.0}",X5,True,0,37,0.7297297297297297,3.3494842667155087,0.0017322218432345453,11.864864864864865,0.06409220770001411,2.918233440147354,7.423657903387183,0.0063202474266290665,0.8888888888888888,-0.0019092083675786853,0.006838505272753537,0.007121356411112679,0.004570316734718552,0.055329429498400466,0.011640179727692157,0.004118674551136792,0.00424289470538497,0.014012480271048844,0.0054644583142362535,-0.0019092083675786853,0.00850052130408585,0.011183701921254396,0.006838505272753537
RN,30,V_REGIME_TREND,volatility,"{""hi"": 1, ""n"": 50}",X2,False,0,20,0.4,5.17223332238709,0.02426367211716419,178.65,0.4852734392043203,2.9157920936641575,6.031193946554997,0.08882123231887817,0.5555555555555556,-0.038981830701231956,0.032772544102044776,0.053919271022702255,0.07634963807646362,-0.08531367333885165,0.0,-0.038981830701231956,-0.023549120116513222,0.032772544102044776,-0.0020933729538228363,0.19949049857677892,0.11899736383929849,0.06939211941789836,0.1292452370398678
GZ,60,T_KELTNER,trend,"{""k"": 3.0, ""n"": 100}",X3,False,-1,33,0.6060606060606061,2.8770417818816854,0.005649717542452385,22.060606060606062,0.18644067859713687,2.915551533461908,5.212780039741905,0.04633875854779035,0.6666666666666666,-0.013906682630477007,0.023797416099114344,0.02071563095523743,0.02799471008772441,-0.05091538033046911,0.03507446707226336,-0.007718466222286224,0.0007644203724339604,0.02879630238749087,0.023797416099114344,-0.003976149950176477,0.04800604200863745,0.07560332946013659,-0.013906682630477007
