code,tf,family,group,params,exit,eod,direction,trades,win,pf,avg_trade,hold_bars,total,sharpe,sortino,mdd,pmr,m_min,m_median,m_mean,m_std,score,m202510,m202511,m202512,m202601,m202602,m202603,m202604,m202605,m202606
MGNT,60,X_LEADLAG,cross,"{""a"": ""SBER"", ""n"": 3, ""z"": 1.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,103,0.5825242718446602,1.7954670535354962,0.002578817819715766,10.155339805825243,0.26561823290830944,2.3507024803447836,4.2184827188469205,0.044996313052251935,0.5555555555555556,-0.038800986716523767,0.03811122348997742,0.029513136989812158,0.05331768132171388,-0.09513570711876597,0.06217509030830115,-0.018073597457259893,0.03811122348997742,-0.02033236500574276,-0.005329638719558716,0.042235125685692765,0.06470064976019785,-0.038800986716523767,0.1409327315632254
GAZP,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,23,0.6956521739130435,3.2987648764828923,0.00498412272406737,9.91304347826087,0.11463482381077483,2.3482032548943255,6.562801618337014,0.0235613863915205,0.7777777777777778,-0.006736784242093563,0.011290238006040454,0.012737202645641647,0.015589986737797188,-0.026071481918283148,0.02543810202041641,-0.006736784242093563,0.025430208072066307,0.00816500373184681,-0.006675477605313063,0.011290238006040454,0.002419969066977501,0.011302742175757885,0.044000822585076094
MGNT,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 3, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,38,0.631578947368421,2.464369803891299,0.0030807566908784218,9.052631578947368,0.11706875410163775,2.305221543558845,5.090422384426508,0.02218324039131403,0.7777777777777778,-0.0036073477822355926,0.010266297846101224,0.013007639344626417,0.020051830395627093,-0.03065929265524582,-0.0034382902085781097,-0.0036073477822355926,0.017920299142133445,0.0009661531075835228,0.003989245044067502,0.013014446594752371,0.010266297846101224,0.011912777612451464,0.06604517274536192
BR,60,X_LEADLAG,cross,"{""a"": ""Si"", ""n"": 6, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 3}",T,True,-1,37,0.5675675675675675,2.9633895428177244,0.0031916283236328074,3.864864864864865,0.11809024820104241,2.288209926472222,6.208089680547328,0.026520783139858395,0.6666666666666666,-0.019396361254621297,0.008785000012721866,0.013121138689004712,0.023889807719528425,-0.08062025492832428,-0.0029827895341441035,0.01483140594791621,-0.019396361254621297,0.010657692211680114,0.008785000012721866,0.06359259830787778,0.042963907122612,9.736977517604828e-05,-0.0004585743881762028
MGNT,60,X_LEADLAG,cross,"{""a"": ""SR"", ""n"": 12, ""z"": 1.0, ""mode"": ""fade"", ""hold"": 12}",T,True,-1,76,0.631578947368421,1.9219770519205133,0.002703560149925096,10.105263157894736,0.2054705736663891,2.2793762233085784,3.9180893116221065,0.03784077614545822,0.5555555555555556,-0.015158361988142133,0.020221682265400887,0.0228300637407099,0.03277259992177323,-0.08095660672585676,0.05593288131058216,0.023218903588713147,-0.002692757989279926,-0.0027411182527430356,-0.013393505272688344,0.06528506684117019,0.020221682265400887,-0.015158361988142133,0.07479778316337615
ALRS,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 3, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,40,0.575,2.4430232124173807,0.0038286671358695326,9.3,0.15314668224891648,2.247435260505578,5.174922901259017,0.025755785405635834,0.7777777777777778,-0.0062582543469034135,0.017348692286759615,0.017016298027657386,0.01824568097956788,-0.011133766459567464,0.029080055886879563,0.0026668402715586126,0.017348692286759615,0.0017323140054941177,-0.0062582543469034135,-0.005290153552778065,0.043873526621609926,0.03361849318025634,0.036375167896039784
ALRS,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 2.0, ""mode"": ""fade"", ""hold"": 12}",T,True,-1,39,0.5384615384615384,2.720189736675674,0.0041771199624256305,9.923076923076923,0.16290767874215817,2.220900890460378,5.499885078448701,0.02595120546175167,0.7777777777777778,-0.010714248346630484,0.016152814496308565,0.01810085319357313,0.02061143860533423,-0.023888665630706553,0.05123085936065763,0.009082704628781357,0.021789386868476868,0.004296198487281799,-0.010714248346630484,-0.007652353204321116,0.03494240180589259,0.016152814496308565,0.04377991464571096
GMKN,60,X_LEADLAG,cross,"{""a"": ""GD"", ""n"": 12, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 12}",T,True,-1,23,0.6956521739130435,3.3903831999814225,0.00471171818736223,9.695652173913043,0.10836952038516756,2.215427896019881,4.758204760669846,0.022759681567549706,0.6666666666666666,-0.022759681567549706,0.01159344706684351,0.012041057820574174,0.019352560142269375,-0.08422682007626668,0.03699899806815665,-0.008667051617521793,0.017098436132073402,0.01159344706684351,-0.022759681567549706,0.037161124404519796,-0.0007783178007230163,0.009019643999636173,0.028702921699732542
LKOH,60,X_LEADLAG,cross,"{""a"": ""MX"", ""n"": 6, ""z"": 2.0, ""mode"": ""follow"", ""hold"": 3}",T,True,-1,16,0.625,4.180954800710925,0.0030059042040776742,4.0,0.04809446670697071,2.2135014550426306,6.912873882174729,0.0060215722769498825,0.4444444444444444,-0.0060215722769498825,0.0,0.005343829634107856,0.008963118614904082,-0.1269824509716102,0.0,0.0,0.0016517217736691236,-0.0002479917311575264,0.0,0.01543591869994998,0.01664259296376258,-0.0060215722769498825,0.02063379727769643
SR-MX,15,X_PAIR,cross,"{""w"": 1000, ""zin"": 3.0, ""zout"": 0.5, ""hold"": 50, ""beta"": 0.886}",S,True,0,11,0.6363636363636364,1.6543863480682317,0.001236514245177378,38.09090909090909,0.015926974985632114,2.197487933644672,8.243322115395872,0.0021680390927940607,0.6666666666666666,-0.0016207974986173213,0.0016457102028653026,0.001769663887292457,0.002027372781980525,-0.05215662582223066,0.0,0.000835524289868772,0.004606319838785566,0.004345870082033798,0.0,0.0026408128906041384,-0.0016207974986173213,0.0016457102028653026,0.003473535180091858
SR-MX,15,X_PAIR,cross,"{""w"": 1000, ""zin"": 3.0, ""zout"": 0.5, ""hold"": 0, ""beta"": 0.886}",S,True,0,11,0.6363636363636364,1.8373445311994272,0.0016703261787891417,40.36363636363637,0.02103665420145262,2.1645936940090396,10.205032184814488,0.0021680390927940607,0.6666666666666666,-0.0005107601173222065,0.0012029537465423346,0.0023374060223836247,0.0025774680002773357,-0.040710617696046295,0.0,0.000835524289868772,0.004606319838785566,0.0037195943878032267,0.0,0.007709486875683069,-0.0005107601173222065,0.0012029537465423346,0.003473535180091858
