tf,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
5,123030.0,119343.0,0.4644763413019616,0.22152116169360583,-0.13164353933400502,1.7859190754766985,10.621683470000669,-0.008879640095983632,0.04593482650846719,-0.18634282175541328
15,123030.0,117937.0,0.5209900200954747,0.23209849326335247,0.07060489170703024,1.6955463159693014,6.3769255731607615,0.005112511338666081,0.03312785639790736,0.2581681742849954
60,117738.0,106040.0,0.5265843078083742,0.2361561674839683,0.08614346640368795,1.6810765108115902,5.773224762900598,0.006517362957310979,0.023283666540927953,0.8591049696544399
1440,114522.0,4979.0,0.4490861618798956,0.19361317533641292,-0.14364546709715065,1.519560517297203,3.6120503151259804,-0.01879745043697767,0.017473388230568387,-11.283038239240183
