family,tf,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
R_EXTREME,3,6480.0,6470.0,0.022256568778979906,0.004482225656877898,-6.644925892853482,-1.7863045205336363,2.2192129863945076,-0.34034173664463196,0.0003091190108191654,-11.07411262700514
R_EXTREME,5,6480.0,6414.0,0.05940130963517306,0.012316806984720922,-4.4841375417260245,-0.6707553945189045,2.5070606309667043,-0.22747532230050638,0.0004677268475210477,-11.16271566830601
R_EXTREME,10,6480.0,6092.0,0.11424819435325016,0.03282994090610637,-2.4335786882715196,0.12722876910238554,2.5776863427171524,-0.11683367179648485,0.001149047931713723,-10.823003122863478
R_EXTREME,15,6480.0,5930.0,0.14468802698145025,0.04620573355817875,-1.7919490979671706,0.3914620282890814,3.3525077288399387,-0.087634808049188,0.004553119730185498,-11.31801634181624
R_EXTREME,30,6480.0,5266.0,0.16331181162172426,0.039308773262438285,-1.3721919305983654,0.4131048559280206,2.470206747087339,-0.06927452117088251,0.003418154196733764,-14.123416664014636
R_EXTREME,60,6480.0,4191.0,0.21737055595323312,0.05607253638749702,-1.0195699186948752,0.6081990812516707,3.0807306021893717,-0.05132490085088648,0.006680983058935815,-17.009867290248724
R_EXTREME,1440,6480.0,6.0,0.0,0.0,-0.5744132724844884,-0.24412676503529224,-0.2342242051974216,-0.13533388666110113,0.0,-104.10299435920756
R_GAP_FADE,1,1134.0,198.0,0.24242424242424243,0.10606060606060606,-1.2684254825362933,1.0435775194208312,2.031398051792271,-0.01817007758654654,0.0,-13.11726017564134
R_GAP_FADE,5,1134.0,198.0,0.31313131313131315,0.1111111111111111,-0.8456093955827833,1.1098606686755779,2.045577995702275,-0.019214758038287982,0.0,-12.64175008830274
R_GAP_FADE,15,1134.0,198.0,0.41919191919191917,0.16161616161616163,-0.2507788355088472,1.412594518554883,2.1654990387410464,-0.008579118948546238,0.0,-6.29035216220648
R_GAP_FADE,60,1134.0,198.0,0.494949494949495,0.23232323232323232,-0.031141936291198873,1.5163903530198057,2.166900851638787,-0.002116636373102665,0.0,-1.7638645585908617
R_MA_DEV,1,4860.0,4860.0,0.0,0.0,-31.4111879838541,-15.705442247321987,-2.311465910131778,-3.3322899801496533,0.0,-10.726172558912902
R_MA_DEV,2,4860.0,4860.0,0.0,0.0,-17.352667413204934,-8.120075208823128,-0.6977170837873727,-1.570851479455996,0.0,-10.586315531708763
R_MA_DEV,3,4860.0,4860.0,0.0,0.0,-11.83078228414032,-5.525942336074929,-0.5395906302930709,-1.0213308326410697,0.0,-10.504882221096237
R_MA_DEV,5,4860.0,4860.0,0.00102880658436214,0.0,-7.29530408476672,-3.3334207536557727,0.2861933531743073,-0.607538993858725,0.0,-10.643967711687267
R_MA_DEV,10,4860.0,4860.0,0.0069958847736625515,0.0,-4.051800628796212,-1.5466195521495971,0.9423965084272391,-0.32988957432462485,0.0,-11.418586625696046
R_MA_DEV,15,4860.0,4860.0,0.023045267489711935,0.002880658436213992,-3.2213718891844465,-0.9531862861511151,2.7796286533609456,-0.25216937572440656,0.00041152263374485596,-12.239703115252171
