eod,configs,active,share_positive,share_sharpe_gt1,median_sharpe,p90_sharpe,best_sharpe,median_total,share_pmr_ge_08,median_avg_trade_bp
False,139167.0,101191.0,0.4889071162455159,0.21141208210216322,-0.03768625819179881,1.5755165373453577,7.025353094529205,-0.002717083290917799,0.025703866944688757,-0.10921060572064943
True,339153.0,247108.0,0.5077860692490733,0.23642698739012902,0.02663783893461808,1.7746558584773393,10.621683470000669,0.001994040845602285,0.037813425708597054,0.07616742146268418
