candidate,dev_months,dev_total,dev_sharpe,dev_pmr,dev_m_min,dev_m_mean,dev_mdd,wf_months,wf_total,wf_sharpe,wf_pmr,wf_m_min,wf_m_mean,wf_mdd,hold_months,hold_total,hold_sharpe,hold_pmr,hold_m_min,hold_m_mean,hold_mdd,year_months,year_total,year_sharpe,year_pmr,year_m_min,year_m_mean,year_mdd,avg_scale,desc
C1_TREND_FUT_ENS,9,0.08121201413575753,0.8162285657657287,0.4444444444444444,-0.03230143258455752,0.009023557126195281,0.08097642202691559,6,0.13329236313574608,1.9194581313101513,0.6666666666666666,-0.019021604545015267,0.022215393855957676,0.08097642202691559,3,0.006770440087790928,0.3509071283934655,0.6666666666666666,-0.010417256959281222,0.002256813362596975,0.03526346991691716,12,0.08798245422354845,0.7290231110764089,0.5,-0.03230143258455752,0.0073318711852957035,0.08097642202691559,0.5934222057910684,равновесный ансамбль 30 трендовых конфигураций (TSMOM/EMA/пробой) на 9 фьючерсах
C2_TREND_ALL_ENS,9,0.06540873901712996,0.6533216541739427,0.5555555555555556,-0.029693086912511244,0.007267637668569994,0.08140099040416393,6,0.11941946953268567,1.6538367980375237,0.8333333333333334,-0.013730568229882514,0.019903244922114278,0.08140099040416393,3,0.012488842026626144,0.5974864767909217,0.6666666666666666,-0.00594278051371333,0.004162947342208716,0.045033614395015735,12,0.07789758104375605,0.6361347956133984,0.5833333333333334,-0.029693086912511244,0.006491465086979674,0.08140099040416393,0.4112599973224534,ансамбль 30 трендовых конфигураций на всех 21 инструменте (шорт акций с платой за перенос)
C3_XSMOM_EQ_ENS,9,-0.0986434663717681,-0.987104757996976,0.2222222222222222,-0.0530560103831132,-0.010960385152418673,0.18593639594989553,6,-0.006576628986579139,-0.09221647961791718,0.3333333333333333,-0.01950611964848601,-0.0010961048310965194,0.12817727819769542,3,-0.009645960867020431,-0.5411753217673921,0.6666666666666666,-0.042521103535813516,-0.003215320289006809,0.04646939361497308,12,-0.10828942723878848,-0.900802741958687,0.3333333333333333,-0.0530560103831132,-0.009024118936565708,0.18593639594989553,1.265816584644583,ансамбль 36 конфигураций кросс-секционного моментума акций (рыночно-нейтральный)
C4_CARRY_FX,9,0.04480044379833623,0.5967246628711591,0.4444444444444444,-0.06418981736028118,0.004977827088704025,0.0713495536691046,6,0.0013228939867402853,0.025235936164257993,0.5,-0.06418981736028118,0.00022048233112337742,0.07134955366910462,3,-0.03710633472711797,-1.6800525219551043,0.6666666666666666,-0.05011802147552272,-0.012368778242372652,0.07719118415933057,12,0.007694109071218251,0.07902155140567767,0.5,-0.06418981736028118,0.0006411757559348557,0.12720551806730065,0.4180361430421799,шорт Si и CR (контанго валютных фьючерсов)
C5_TREND_FUT_LONGONLY,9,0.009580293094753714,0.10775224238710865,0.3333333333333333,-0.025531412146465773,0.001064477010528194,0.10129023636878702,6,0.03062507292088496,0.5588753964718322,0.5,-0.025531412146465773,0.005104178820147496,0.10129023636878703,3,0.05359244727694516,1.886156084523454,1.0,0.000803256293271065,0.01786414909231505,0.02975239322723866,12,0.0631727403716989,0.5377932935729087,0.5,-0.025531412146465773,0.005264395030974908,0.10129023636878702,0.967732941922622,только длинная сторона тренда на фьючерсах (30 конфигураций)
C6_WF_PANEL_SHARPE_K10_SMOOTH,9,0.1034001715402145,1.3618861451718156,0.4444444444444444,-0.016433037307418904,0.01148890794891272,0.057251400321720144,6,0.10340017154021451,1.6972436790083467,0.6666666666666666,-0.016433037307418904,0.01723336192336908,0.057251400321720144,3,-0.008593084684997471,-1.0755359493138632,0.0,-0.005321990518937406,-0.002864361561665824,0.022429613593156622,12,0.09480708685521703,1.0694762228500148,0.3333333333333333,-0.016433037307418904,0.007900590571268084,0.057251400321720144,0.3420238251792385,"walk-forward процедура sharpe_k10_smooth по библиотеке 423 портфельных стратегий (ежемесячный отбор по прошлому, 1-й тестовый месяц 2026-01)"
C7_WF_PANEL_SORTINO_K1,9,0.13535759346315487,1.7642659063997859,0.5555555555555556,0.0,0.015039732607017211,0.05407986624753337,6,0.13535759346315487,2.2017267812861414,0.8333333333333334,0.0,0.022559598910525818,0.05407986624753337,3,-0.00703979458356673,-0.6796609163137879,0.6666666666666666,-0.011033642584310306,-0.002346598194522242,0.02699512676704227,12,0.1283177988795882,1.4161482361673852,0.5833333333333334,-0.011033642584310306,0.01069314990663235,0.05407986624753337,0.2387809413096259,"walk-forward процедура sortino_k1 по библиотеке 423 портфельных стратегий (ежемесячный отбор по прошлому, 1-й тестовый месяц 2026-01)"
C8_WF_PANEL_FLOOR_K5,9,0.04930379744892348,0.6726517205083009,0.4444444444444444,-0.03512956900928806,0.005478199716547055,0.09747276299480001,6,0.049303797448923485,0.837011046555904,0.6666666666666666,-0.03512956900928806,0.008217299574820583,0.09747276299480001,3,-0.008353770906366244,-0.78889124722006,0.3333333333333333,-0.008118195374572678,-0.002784590302122083,0.03367565177575104,12,0.04095002654255725,0.4718363192633773,0.4166666666666667,-0.03512956900928806,0.0034125022118797702,0.09747276299480001,0.30321236127206735,"walk-forward процедура floor_k5 по библиотеке 423 портфельных стратегий (ежемесячный отбор по прошлому, 1-й тестовый месяц 2026-01)"
C9_META_RP,9,0.02200126619977228,0.31751898045940624,0.4444444444444444,-0.046893077591553395,0.002444585133308032,0.07402711368296885,6,0.06889434379132565,1.3635481175907163,0.6666666666666666,-0.031624583296702494,0.011482390631887612,0.07402711368296884,3,-0.020850746591562073,-1.1995222668494683,0.3333333333333333,-0.02255794621677988,-0.006950248863854022,0.05222409839221047,12,0.0011505196082101793,0.013213422304717304,0.4166666666666667,-0.046893077591553395,9.58766340175184e-05,0.07402711368296885,1.3633128933404552,"мета-стратегия: риск-паритет C1+C3+C4 (веса по прошлой волатильности, лаг 1 день)"
