rank,strategy_id,family,instruments,annual_return,avg_monthly_return,max_drawdown,min_monthly_return,sharpe,profitable_month_ratio,walk_forward_result,holdout_result,evidence
331,LIB_070,P_EMA,ALL,-0.17068221230758354,-0.01411063263124864,0.7043218642065767,-0.19896674808114767,-0.3840837174286068,0.5833333333333334,(in-sample конфигурация) 2026-01..06: +17.2%,2026-07..09: +7.8%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
332,LIB_053,P_TSMOM,EQ,-0.17116952420667939,-0.013487847995877798,0.35419819492381066,-0.09156797570176423,-0.4274016262721569,0.2857142857142857,(in-sample конфигурация) 2026-01..06: -4.9%,2026-07..09: -4.5%,"library {""n"": 120, ""vn"": 60}"
333,LIB_363,P_TSMOM_L,ALL,-0.17181019349070265,-0.014203885043874228,0.35468533444509376,-0.11491616106650326,-0.6126891093987246,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -7.2%,2026-07..09: +2.9%,"library {""n"": 5, ""vn"": 20}"
334,LIB_316,P_EMA_S,EQ,-0.1741497324675147,-0.014397299311137127,0.520440272277483,-0.10582042469832231,-0.4859427512899133,0.3333333333333333,(in-sample конфигурация) 2026-01..06: +10.2%,2026-07..09: +0.9%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
335,LIB_110,P_XS_REV,FUT,-0.17533304334338753,-0.014495125937780054,0.2370659924345091,-0.10900912204670021,-1.0336780721560759,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -9.3%,2026-07..09: -1.2%,"library {""hold"": 1, ""k"": 1, ""n"": 3}"
336,LIB_361,P_BRK_L,EQ,-0.1779335350609686,-0.01440414331445936,0.22903391395811923,-0.0684149840453756,-1.0881116015157002,0.2,(in-sample конфигурация) 2026-01..06: -11.9%,2026-07..09: +0.4%,"library {""n"": 55, ""vn"": 60}"
337,LIB_168,P_XS_MOM,EQ,-0.1788814046098232,-0.014788475910203639,0.3092454003453895,-0.060784295201301575,-0.9809254591708353,0.25,(in-sample конфигурация) 2026-01..06: -12.9%,2026-07..09: +7.0%,"library {""hold"": 1, ""k"": 2, ""n"": 1}"
338,LIB_201,P_XS_MOM,EQ,-0.17980939309112728,-0.014865194534650072,0.24422397783200722,-0.08175400283653289,-1.0928697217879364,0.16666666666666666,(in-sample конфигурация) 2026-01..06: -7.3%,2026-07..09: -1.4%,"library {""hold"": 5, ""k"": 4, ""n"": 5}"
339,LIB_191,P_XS_REV,EQ,-0.18157651615783107,-0.015011286058021748,0.33773698200639046,-0.14093602483626455,-1.1140784132744066,0.25,(in-sample конфигурация) 2026-01..06: -23.9%,2026-07..09: +8.1%,"library {""hold"": 5, ""k"": 4, ""n"": 3}"
340,LIB_138,P_XS_REV,FUT,-0.18368786936068307,-0.015125092417595928,0.32821468427209766,-0.15882453962694854,-0.7732742078404926,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -26.9%,2026-07..09: +0.6%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
341,LIB_142,P_XS_REV,FUT,-0.18700992222551008,-0.01539863446896561,0.3292322015240643,-0.15617348882369697,-0.8024722277534767,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -21.7%,2026-07..09: -4.8%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
342,LIB_126,P_XS_REV,FUT,-0.1935771405316482,-0.01600340116829102,0.40129029263334814,-0.14830081490799785,-0.816734743948781,0.5,(in-sample конфигурация) 2026-01..06: -21.8%,2026-07..09: -2.6%,"library {""hold"": 1, ""k"": 2, ""n"": 5}"
343,LIB_304,P_TSMOM_S,EQ,-0.1949395269523957,-0.016116032320799906,0.5048873659361561,-0.15726998960599303,-0.5897638088095252,0.5,(in-sample конфигурация) 2026-01..06: +12.5%,2026-07..09: -0.2%,"library {""n"": 5, ""vn"": 20}"
344,LIB_391,P_BRK_L,ALL,-0.19630528312301762,-0.015891380062339523,0.3387958147068275,-0.11302364811126608,-0.9057719716416158,0.3,(in-sample конфигурация) 2026-01..06: -14.3%,2026-07..09: +3.0%,"library {""n"": 55, ""vn"": 20}"
345,LIB_303,P_TSMOM_L,EQ,-0.19644599622566603,-0.016240575084793818,0.3247941360841651,-0.13523094533957192,-0.8467502851458061,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -11.9%,2026-07..09: +1.0%,"library {""n"": 5, ""vn"": 20}"
346,LIB_333,P_TSMOM_L,EQ,-0.1985207159768122,-0.016471776578162626,0.36805878356972244,-0.15213876856432762,-0.9541585295212169,0.36363636363636365,(in-sample конфигурация) 2026-01..06: -14.3%,2026-07..09: -1.6%,"library {""n"": 5, ""vn"": 60}"
347,LIB_321,P_EMA_L,EQ,-0.20151332954037934,-0.016659501450097498,0.30371275103243534,-0.07835314304975327,-1.1263753940725005,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -19.6%,2026-07..09: +0.3%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
348,LIB_283,P_TSMOM_L,FUT,-0.20318439109471276,-0.016010561429798793,0.18384298640012275,-0.06519434577785432,-1.735756895296607,0.2857142857142857,(in-sample конфигурация) 2026-01..06: -17.4%,2026-07..09: +6.2%,"library {""n"": 120, ""vn"": 60}"
349,LIB_145,P_XS_MOM,FUT,-0.20420764065020042,-0.016139426625462267,0.2799872971372679,-0.13746974407695234,-1.0233992592369903,0.5,(in-sample конфигурация) 2026-01..06: -6.6%,2026-07..09: -6.7%,"library {""hold"": 5, ""k"": 1, ""n"": 20}"
350,LIB_324,P_EMA_S,EQ,-0.20551177987153643,-0.01699006116662834,0.4547189506411087,-0.1164922337338794,-0.592276124534766,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +13.0%,2026-07..09: -5.7%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
351,LIB_039,P_EMA,EQ,-0.20733123415103183,-0.017140479013808847,0.504325791123847,-0.20135513248533243,-0.5422276518667672,0.3333333333333333,(in-sample конфигурация) 2026-01..06: +10.7%,2026-07..09: -1.9%,"library {""f"": 5, ""s"": 20, ""vn"": 20}"
352,LIB_331,P_BRK_L,EQ,-0.20939125351244856,-0.016950720522436312,0.2673653964593541,-0.07673600479029119,-1.1273722897853344,0.2,(in-sample конфигурация) 2026-01..06: -14.6%,2026-07..09: +0.8%,"library {""n"": 55, ""vn"": 20}"
353,LIB_187,P_XS_REV,EQ,-0.21734031787578714,-0.0179679495598369,0.3962095792157925,-0.14532688386680093,-1.3888867740492639,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -31.8%,2026-07..09: +11.8%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
354,LIB_253,P_TSMOM_L,FUT,-0.21891264887056575,-0.017249919610549114,0.21146883785695536,-0.0773981133243069,-1.7635764648304957,0.42857142857142855,(in-sample конфигурация) 2026-01..06: -20.2%,2026-07..09: +8.1%,"library {""n"": 120, ""vn"": 20}"
355,LIB_383,P_EMA_L,ALL,-0.21902037298138022,-0.018106843004413047,0.4002468694379786,-0.10174396639922634,-1.022142232846863,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -23.7%,2026-07..09: +1.7%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
356,LIB_176,P_XS_MOM,EQ,-0.21985619056195718,-0.018175941680055985,0.30543126894917805,-0.07259248830087017,-1.2416479178326332,0.25,(in-sample конфигурация) 2026-01..06: -7.4%,2026-07..09: +1.8%,"library {""hold"": 1, ""k"": 4, ""n"": 1}"
357,LIB_048,P_TSMOM,EQ,-0.2198843662227813,-0.01824437382079354,0.2994610659625323,-0.13210055173840374,-0.6111018426682765,0.45454545454545453,(in-sample конфигурация) 2026-01..06: -0.4%,2026-07..09: +0.1%,"library {""n"": 5, ""vn"": 60}"
358,LIB_100,P_XS_MOM,FUT,-0.22018909028201597,-0.01820346315162169,0.3116633131976414,-0.09251919109374285,-1.1156453050781563,0.5,(in-sample конфигурация) 2026-01..06: +5.1%,2026-07..09: -11.5%,"library {""hold"": 1, ""k"": 2, ""n"": 1}"
359,LIB_119,P_XS_REV,FUT,-0.22126758657771278,-0.018292624551728903,0.49643362012102443,-0.1708177204563981,-0.989096665205013,0.5833333333333334,(in-sample конфигурация) 2026-01..06: -43.2%,2026-07..09: +8.1%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
360,LIB_058,P_EMA,EQ,-0.22138436097514427,-0.018368832259842417,0.32390525366645306,-0.11735065917309839,-0.7080723582234401,0.36363636363636365,(in-sample конфигурация) 2026-01..06: -2.1%,2026-07..09: -6.3%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
361,LIB_353,P_EMA_L,EQ,-0.2254160948682946,-0.01870335563481521,0.3397932791413041,-0.08348357700742781,-1.3892849776474827,0.45454545454545453,(in-sample конфигурация) 2026-01..06: -20.1%,2026-07..09: -3.2%,"library {""f"": 50, ""s"": 200, ""vn"": 60}"
362,LIB_224,P_XS_MOM,EQ,-0.22810301608829628,-0.018027983083698018,0.27087319967404255,-0.08835006580784466,-1.086711886289566,0.25,(in-sample конфигурация) 2026-01..06: -10.0%,2026-07..09: -7.0%,"library {""hold"": 1, ""k"": 4, ""n"": 20}"
363,LIB_075,P_BRK,ALL,-0.22898678798472977,-0.018930786043711123,0.5787354049971327,-0.21910848474362865,-0.5633459622686986,0.5833333333333334,(in-sample конфигурация) 2026-01..06: +5.5%,2026-07..09: +6.3%,"library {""n"": 5, ""vn"": 20}"
364,LIB_103,P_XS_REV,FUT,-0.23243978452807823,-0.019216252027784247,0.3688452948408667,-0.13653598766541108,-1.1229624748245297,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -27.4%,2026-07..09: -6.4%,"library {""hold"": 5, ""k"": 2, ""n"": 1}"
365,LIB_218,P_XS_REV,EQ,-0.2381313411027058,-0.018820565649320997,0.325854579154111,-0.08422688630525954,-1.20168459768325,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -22.3%,2026-07..09: -4.2%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
366,LIB_144,P_XS_MOM,FUT,-0.23957537564700596,-0.0189346940408844,0.2997677409694006,-0.08685634017456323,-1.0967786278536547,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -3.7%,2026-07..09: -16.4%,"library {""hold"": 1, ""k"": 1, ""n"": 20}"
367,LIB_217,P_XS_MOM,EQ,-0.24189308553431904,-0.019117872831581433,0.31981731271662284,-0.137487722793594,-1.2169281300686028,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -9.7%,2026-07..09: -9.8%,"library {""hold"": 5, ""k"": 2, ""n"": 20}"
368,LIB_162,P_XS_REV,FUT,-0.24425531056447508,-0.019288415397750214,0.2599564720876515,-0.10627904484863393,-1.0089677347943746,0.3,(in-sample конфигурация) 2026-01..06: -7.7%,2026-07..09: -9.5%,"library {""hold"": 1, ""k"": 2, ""n"": 60}"
369,LIB_227,P_XS_REV,EQ,-0.24837498398402477,-0.019630165731541638,0.30606321936284075,-0.0812816249745083,-1.2069374855273451,0.25,(in-sample конфигурация) 2026-01..06: -21.7%,2026-07..09: -0.0%,"library {""hold"": 5, ""k"": 4, ""n"": 20}"
370,LIB_098,P_XS_REV,FUT,-0.25519438324682414,-0.02109741924990279,0.40714123501675203,-0.2464591016760096,-1.5318845932250895,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -31.3%,2026-07..09: +2.7%,"library {""hold"": 1, ""k"": 1, ""n"": 1}"
371,LIB_135,P_XS_REV,FUT,-0.2580465040214495,-0.0212478768192265,0.3828022326233622,-0.14308304595761,-1.2573958658410622,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -31.0%,2026-07..09: -1.2%,"library {""hold"": 5, ""k"": 1, ""n"": 10}"
372,LIB_323,P_EMA_L,EQ,-0.25881098860921337,-0.021396411095338408,0.37520350361592136,-0.09641018269758206,-1.399303581074631,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -23.4%,2026-07..09: -1.8%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
373,LIB_216,P_XS_MOM,EQ,-0.2590194009852091,-0.020471440752468578,0.3112566709241946,-0.07001563228550367,-1.2969617491136545,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -8.6%,2026-07..09: -2.7%,"library {""hold"": 1, ""k"": 2, ""n"": 20}"
374,LIB_043,P_BRK,EQ,-0.26004795777657996,-0.02149867375798446,0.4805820049077738,-0.2256594360806048,-0.7882458527614565,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -3.8%,2026-07..09: +9.0%,"library {""n"": 5, ""vn"": 20}"
375,LIB_073,P_EMA,ALL,-0.2661632576222182,-0.02200423756797439,0.5080346699141955,-0.1989953246084042,-0.6681757580496416,0.5,(in-sample конфигурация) 2026-01..06: -1.8%,2026-07..09: -2.1%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
376,LIB_184,P_XS_MOM,EQ,-0.2740689043467573,-0.022657812859354937,0.3674289716018393,-0.09935069811763242,-1.64230551704071,0.25,(in-sample конфигурация) 2026-01..06: -23.5%,2026-07..09: +3.6%,"library {""hold"": 1, ""k"": 3, ""n"": 3}"
377,LIB_193,P_XS_MOM,EQ,-0.28178624899615534,-0.02329582084954988,0.2808286746585509,-0.07943859587976476,-1.7389006793270345,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -8.8%,2026-07..09: -8.0%,"library {""hold"": 5, ""k"": 2, ""n"": 5}"
378,LIB_121,P_XS_MOM,FUT,-0.2935546669884352,-0.024268739003673545,0.39879048423244967,-0.08821175654884428,-1.4088946476394617,0.25,(in-sample конфигурация) 2026-01..06: -11.4%,2026-07..09: -0.0%,"library {""hold"": 5, ""k"": 1, ""n"": 5}"
379,LIB_181,P_XS_MOM,EQ,-0.29440696388648935,-0.024339200056753423,0.29207040068104106,-0.08877026321715675,-2.023520610599405,0.16666666666666666,(in-sample конфигурация) 2026-01..06: -10.8%,2026-07..09: -11.7%,"library {""hold"": 5, ""k"": 2, ""n"": 3}"
380,LIB_064,P_TSMOM,ALL,-0.30565860143559986,-0.02526939495995369,0.5955883663264103,-0.2180326537345536,-0.751239092090446,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +17.3%,2026-07..09: -2.1%,"library {""n"": 5, ""vn"": 20}"
381,LIB_107,P_XS_REV,FUT,-0.30784033761208407,-0.025449763360787376,0.46081436554231914,-0.16378219246689696,-1.4993507206893715,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -34.9%,2026-07..09: -7.7%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
382,LIB_038,P_EMA,EQ,-0.3119626399702392,-0.02579056216685179,0.5470521297247615,-0.1821961086243391,-0.859034593580556,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -0.7%,2026-07..09: +3.4%,"library {""f"": 3, ""s"": 10, ""vn"": 20}"
383,LIB_225,P_XS_MOM,EQ,-0.31237310161848186,-0.024688218018127372,0.34097591023601126,-0.09543112124083564,-1.5075109968656533,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -14.9%,2026-07..09: -7.0%,"library {""hold"": 5, ""k"": 4, ""n"": 20}"
384,LIB_130,P_XS_REV,FUT,-0.3127955741164042,-0.025859422463327064,0.4777861984111951,-0.15484962344635278,-1.2882295186274249,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -33.6%,2026-07..09: -5.2%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
385,LIB_185,P_XS_MOM,EQ,-0.3167090004303027,-0.02618295307790201,0.3141954369348241,-0.14738022279925644,-2.007248031589415,0.25,(in-sample конфигурация) 2026-01..06: -2.2%,2026-07..09: -19.5%,"library {""hold"": 5, ""k"": 3, ""n"": 3}"
386,LIB_235,P_XS_REV,EQ,-0.32422486152240687,-0.025603471207523397,0.26458266645295225,-0.0719473637336705,-1.5495509224121515,0.1,(in-sample конфигурация) 2026-01..06: -20.2%,2026-07..09: -4.3%,"library {""hold"": 5, ""k"": 3, ""n"": 60}"
387,LIB_037,P_TSMOM,EQ,-0.33095877759306014,-0.026078951295598278,0.32808350055711344,-0.11302550043910742,-0.9322653953588257,0.2857142857142857,(in-sample конфигурация) 2026-01..06: -9.1%,2026-07..09: -9.2%,"library {""n"": 120, ""vn"": 20}"
388,LIB_102,P_XS_REV,FUT,-0.33285967685852663,-0.027518161115949624,0.443019791819097,-0.20191888861882035,-1.6862440751083152,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -34.0%,2026-07..09: +0.2%,"library {""hold"": 1, ""k"": 2, ""n"": 1}"
389,LIB_221,P_XS_MOM,EQ,-0.3341922786555138,-0.026412683399030357,0.3636137292996864,-0.12987516674911603,-1.4551159444736848,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -15.6%,2026-07..09: -8.7%,"library {""hold"": 5, ""k"": 3, ""n"": 20}"
390,LIB_114,P_XS_REV,FUT,-0.34323693126125726,-0.028376069052683306,0.44752722846897086,-0.16803161532152444,-1.6217545102847182,0.4166666666666667,(in-sample конфигурация) 2026-01..06: -28.3%,2026-07..09: -1.4%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
391,LIB_171,P_XS_REV,EQ,-0.34622549813089426,-0.028623139726429752,0.3717051112180343,-0.09648276236839592,-2.449901190713934,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -26.7%,2026-07..09: +1.7%,"library {""hold"": 5, ""k"": 2, ""n"": 1}"
392,LIB_188,P_XS_MOM,EQ,-0.35309967127436537,-0.029191441077576503,0.44760690896509914,-0.10024857098323992,-1.9247745202246684,0.25,(in-sample конфигурация) 2026-01..06: -28.2%,2026-07..09: +3.5%,"library {""hold"": 1, ""k"": 4, ""n"": 3}"
393,LIB_041,P_EMA,EQ,-0.36440940846543524,-0.030126439191917598,0.48030583667059545,-0.12177571927531972,-1.053860103015243,0.16666666666666666,(in-sample конфигурация) 2026-01..06: -5.4%,2026-07..09: -3.2%,"library {""f"": 20, ""s"": 100, ""vn"": 20}"
394,LIB_074,P_EMA,ALL,-0.36671829813608203,-0.030317319621038525,0.4455015257735795,-0.2361689362442121,-1.053179971659636,0.5,(in-sample конфигурация) 2026-01..06: -7.5%,2026-07..09: -6.4%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
395,LIB_032,P_TSMOM,EQ,-0.39138553211290855,-0.032356608144255006,0.5180498250338132,-0.18632483680266887,-1.1505527143166807,0.4166666666666667,(in-sample конфигурация) 2026-01..06: +0.6%,2026-07..09: +0.8%,"library {""n"": 5, ""vn"": 20}"
396,LIB_199,P_XS_REV,EQ,-0.39724404501941174,-0.03284094287528205,0.44381536995933857,-0.21754833904560655,-2.4256906259895326,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -34.0%,2026-07..09: -0.5%,"library {""hold"": 5, ""k"": 3, ""n"": 5}"
397,LIB_239,P_XS_REV,EQ,-0.40673653325078035,-0.0321192738559148,0.3264916175558028,-0.075023098870588,-1.8852322793207523,0.2,(in-sample конфигурация) 2026-01..06: -25.8%,2026-07..09: -5.3%,"library {""hold"": 5, ""k"": 4, ""n"": 60}"
398,LIB_079,P_BUYHOLD,ALL,-0.4105677210262511,-0.033942437254154356,1.154288629826624,-0.32297765283146873,-0.7805219409842357,0.5833333333333334,(in-sample конфигурация) 2026-01..06: -59.7%,2026-07..09: +4.5%,"library {""vn"": 20}"
399,LIB_118,P_XS_REV,FUT,-0.4155822096797638,-0.034356994847864065,0.5214447797188768,-0.18543254214455374,-1.798459082103712,0.25,(in-sample конфигурация) 2026-01..06: -33.4%,2026-07..09: -4.6%,"library {""hold"": 1, ""k"": 3, ""n"": 3}"
400,LIB_222,P_XS_REV,EQ,-0.4188587718817871,-0.03310424817451955,0.4343464440535172,-0.08870745141757652,-1.8624309112505526,0.16666666666666666,(in-sample конфигурация) 2026-01..06: -33.3%,2026-07..09: -4.1%,"library {""hold"": 1, ""k"": 3, ""n"": 20}"
401,LIB_206,P_XS_REV,EQ,-0.42323826047110075,-0.034849975812600555,0.45088273867804674,-0.15226422960404307,-2.785421160079093,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -36.1%,2026-07..09: -3.0%,"library {""hold"": 1, ""k"": 2, ""n"": 10}"
402,LIB_226,P_XS_REV,EQ,-0.42529876386624016,-0.03361322902249716,0.4090219033823814,-0.07716323400381953,-2.053420813127563,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -31.6%,2026-07..09: -1.7%,"library {""hold"": 1, ""k"": 4, ""n"": 20}"
403,LIB_231,P_XS_REV,EQ,-0.44860430476550406,-0.03542549866997433,0.36302376150160853,-0.09086018602101831,-2.20661219755021,0.2,(in-sample конфигурация) 2026-01..06: -23.3%,2026-07..09: -10.8%,"library {""hold"": 5, ""k"": 2, ""n"": 60}"
404,LIB_203,P_XS_REV,EQ,-0.4510424386613304,-0.03728856139726607,0.4836283674449078,-0.198247705004178,-2.754063491794485,0.16666666666666666,(in-sample конфигурация) 2026-01..06: -34.2%,2026-07..09: -6.8%,"library {""hold"": 5, ""k"": 4, ""n"": 5}"
405,LIB_189,P_XS_MOM,EQ,-0.45623148530360774,-0.03771755004163424,0.4526106004996109,-0.14751362788956612,-2.7482662394475996,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -17.4%,2026-07..09: -16.8%,"library {""hold"": 5, ""k"": 4, ""n"": 3}"
406,LIB_207,P_XS_REV,EQ,-0.45721931957818757,-0.03764801937002934,0.4537160874906476,-0.1148000672692433,-2.904566364833203,0.0,(in-sample конфигурация) 2026-01..06: -30.8%,2026-07..09: -7.8%,"library {""hold"": 5, ""k"": 2, ""n"": 10}"
407,LIB_230,P_XS_REV,EQ,-0.4603489986766728,-0.03635295664153091,0.37396495571192645,-0.0865777488797903,-2.2866996682295664,0.1,(in-sample конфигурация) 2026-01..06: -26.5%,2026-07..09: -9.0%,"library {""hold"": 1, ""k"": 2, ""n"": 60}"
408,LIB_042,P_EMA,EQ,-0.4643227759542642,-0.038386472879816814,0.5220460653144983,-0.17919552736566402,-1.481865972284477,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -10.4%,2026-07..09: -7.4%,"library {""f"": 50, ""s"": 200, ""vn"": 20}"
409,LIB_234,P_XS_REV,EQ,-0.4693143642862151,-0.03706093590990349,0.3791573134767532,-0.07814124107244425,-2.3814411242583575,0.1,(in-sample конфигурация) 2026-01..06: -26.4%,2026-07..09: -10.0%,"library {""hold"": 1, ""k"": 3, ""n"": 60}"
410,LIB_238,P_XS_REV,EQ,-0.48271705173712104,-0.038119322736383764,0.3853761939853939,-0.08021627020298183,-2.360034531093846,0.1,(in-sample конфигурация) 2026-01..06: -27.4%,2026-07..09: -9.8%,"library {""hold"": 1, ""k"": 4, ""n"": 60}"
411,LIB_047,P_BUYHOLD,EQ,-0.5088051871689967,-0.0420639208969078,1.0358667580294423,-0.2704595341347158,-1.1097862777328162,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -61.7%,2026-07..09: -3.8%,"library {""vn"": 20}"
412,LIB_106,P_XS_REV,FUT,-0.5217577365597243,-0.04313473351188198,0.6171874078572728,-0.2584974007913843,-2.434718468634118,0.3333333333333333,(in-sample конфигурация) 2026-01..06: -43.1%,2026-07..09: -10.5%,"library {""hold"": 1, ""k"": 3, ""n"": 1}"
413,LIB_175,P_XS_REV,EQ,-0.5244617392211803,-0.04335827870545472,0.5450361919538409,-0.1317385691218078,-3.368614584260282,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -47.3%,2026-07..09: +1.4%,"library {""hold"": 5, ""k"": 3, ""n"": 1}"
414,LIB_194,P_XS_REV,EQ,-0.526711727937305,-0.043544289677356574,0.5586873512020247,-0.20385175554838497,-2.863413087013158,0.16666666666666666,(in-sample конфигурация) 2026-01..06: -43.4%,2026-07..09: -8.3%,"library {""hold"": 1, ""k"": 2, ""n"": 5}"
415,LIB_095,P_BUYHOLD,ALL,-0.5291637136674304,-0.043906080138351004,1.2134725490177516,-0.31958093578577973,-1.0456976824112696,0.5454545454545454,(in-sample конфигурация) 2026-01..06: -56.2%,2026-07..09: -2.5%,"library {""vn"": 60}"
416,LIB_211,P_XS_REV,EQ,-0.5421528937579105,-0.04464155772014541,0.5697368325127172,-0.145788096007891,-3.2058692351298923,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -44.3%,2026-07..09: -0.3%,"library {""hold"": 5, ""k"": 3, ""n"": 10}"
417,LIB_182,P_XS_REV,EQ,-0.5466635538757837,-0.04519374618682074,0.5500500997350173,-0.07878065964905545,-3.1167441702218572,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -23.2%,2026-07..09: -20.8%,"library {""hold"": 1, ""k"": 2, ""n"": 3}"
418,LIB_186,P_XS_REV,EQ,-0.5607252604299975,-0.04635625499586619,0.5676816562929616,-0.0899868061781035,-3.4118220898656966,0.0,(in-sample конфигурация) 2026-01..06: -29.8%,2026-07..09: -15.6%,"library {""hold"": 1, ""k"": 3, ""n"": 3}"
419,LIB_190,P_XS_REV,EQ,-0.5759721605801896,-0.04761674607971145,0.5934737720763223,-0.09877428779873298,-3.2242187643696547,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -31.5%,2026-07..09: -16.4%,"library {""hold"": 1, ""k"": 4, ""n"": 3}"
420,LIB_403,P_TSMOM_L,ALL,-0.5781953246420645,-0.045560742701387165,0.3591178167407634,-0.10277539596427232,-3.4072654877608204,0.2857142857142857,(in-sample конфигурация) 2026-01..06: -34.3%,2026-07..09: +2.4%,"library {""n"": 120, ""vn"": 60}"
421,LIB_179,P_XS_REV,EQ,-0.6082437253888348,-0.05028469951957959,0.6286312109114078,-0.15670284914085642,-3.966627154368267,0.25,(in-sample конфигурация) 2026-01..06: -53.3%,2026-07..09: +1.4%,"library {""hold"": 5, ""k"": 4, ""n"": 1}"
422,LIB_343,P_TSMOM_L,EQ,-0.6192032585823137,-0.04879209350506893,0.3428958251934091,-0.1069491652015131,-4.155465441474314,0.0,(in-sample конфигурация) 2026-01..06: -31.9%,2026-07..09: -2.2%,"library {""n"": 120, ""vn"": 60}"
423,LIB_215,P_XS_REV,EQ,-0.6192390319372982,-0.05098892822499579,0.6295822663802255,-0.1567037187924143,-3.691594366079826,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -49.0%,2026-07..09: -1.5%,"library {""hold"": 5, ""k"": 4, ""n"": 10}"
424,LIB_210,P_XS_REV,EQ,-0.6212108929193416,-0.05115129376220769,0.6192008388534305,-0.14906994759803638,-3.9880209117044787,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -47.5%,2026-07..09: -5.8%,"library {""hold"": 1, ""k"": 3, ""n"": 10}"
425,LIB_198,P_XS_REV,EQ,-0.6304459852254367,-0.052120203805012956,0.6431512587914767,-0.21632042596684187,-3.3810684809944798,0.08333333333333333,(in-sample конфигурация) 2026-01..06: -47.2%,2026-07..09: -11.1%,"library {""hold"": 1, ""k"": 3, ""n"": 5}"
426,LIB_063,P_BUYHOLD,EQ,-0.6394748574225283,-0.05305888066637139,1.0876688902499154,-0.27927569951862097,-1.4497605144719963,0.36363636363636365,(in-sample конфигурация) 2026-01..06: -60.9%,2026-07..09: -8.4%,"library {""vn"": 60}"
427,LIB_373,P_TSMOM_L,ALL,-0.6429734938420363,-0.05066514492292689,0.4023138442862546,-0.11874737613834441,-3.553022895150624,0.2857142857142857,(in-sample конфигурация) 2026-01..06: -38.9%,2026-07..09: +3.4%,"library {""n"": 120, ""vn"": 20}"
428,LIB_202,P_XS_REV,EQ,-0.669465466958005,-0.05534602074718956,0.6691171481215861,-0.22632922339835204,-3.643175863135704,0.0,(in-sample конфигурация) 2026-01..06: -51.6%,2026-07..09: -8.3%,"library {""hold"": 1, ""k"": 4, ""n"": 5}"
