universe,family,final_config,wf_oos_sharpe,wf_months,wf_pos_share,neighbors_median_sharpe,dev_sharpe,dev_expectancy_R,dev_trades,p_boot,rule1_wf_sharpe,rule2_pos_months,rule3_plateau,rule4_expectancy,passed,stress_1_expectancy_R,stress_1_sharpe,stress_2_expectancy_R,stress_2_sharpe,candidate
DAY_FUT,TF_EMA_CROSS,"TF_EMA_CROSS|{""fast"": 5, ""slow"": 20}|53283cf9bfaf",1.3777271305175935,5,0.8,0.9300933813254672,1.2679411091330282,0.1168324620528298,104,0.1118881118881118,True,True,True,True,True,0.114167987073099,1.2421628646877514,0.111521471779811,1.216423230304511,True
DAY_FUT,TF_DONCHIAN,"TF_DONCHIAN|{""n"": 40}|a7fc15b4bae1",1.173493004833285,5,0.6,0.0789750591187504,0.5009281059409223,0.0939939488824639,45,0.3206793206793207,True,True,True,True,True,0.088373545145718,0.474188161542791,0.0828626529235918,0.4476017013223394,True
DAY_FUT,CONTROL_RANDOM,"CONTROL_RANDOM|{""p"": 0.1, ""seed"": 3}|1a65f901ec92",1.0394660467852788,5,0.6,-1.5879141709032514,1.121701207001529,0.1064691206122398,73,0.1628371628371628,True,True,False,True,False,0.1031321042806385,1.0899253728609557,0.0998247131188959,1.0582125023739657,False
DAY_FUT,MOM_TSMOM,"MOM_TSMOM|{""lookback"": 40}|53283cf9bfaf",0.9777785748154532,5,0.8,0.7061862606156706,0.7478596007405466,0.0748943101519675,88,0.2277722277722277,True,True,True,True,True,0.0725039749457272,0.7257061980518045,0.0701286726091681,0.7035836972023087,True
DAY_FUT,VOL_RANGE_EXPANSION,"VOL_RANGE_EXPANSION|{""k"": 0.5, ""nr"": 0}|2f03dbdb7a65",-1.150252586801676,5,0.2,-9.48627501319577,-1.381119710659853,-0.0269613468917729,1011,0.8781218781218781,False,False,False,False,False,-0.0400449945048186,-2.0808810003706597,-0.0515238643981218,-2.680816561158225,False
DAY_FUT,MR_ZSCORE,"MR_ZSCORE|{""k"": 1.5, ""n"": 10}|1a65f901ec92",-2.4868741853914904,5,0.2,-0.4285228512950916,-0.9327449182311214,-0.0568001454388037,172,0.8231768231768232,False,False,False,False,False,-0.0589222449116021,-0.9700829140832312,-0.0610252625315904,-1.00726707690049,False
DAY_FUT,MR_RSI,"MR_RSI|{""lo"": 5, ""n"": 2, ""trend_n"": 0}|1a65f901ec92",-2.5403008296646337,5,0.2,-1.088222291471761,-0.8607969593013184,-0.0548822612325356,106,0.8041958041958042,False,False,False,False,False,-0.058033026563667,-0.9125022255153076,-0.0611542695002552,-0.9639648123327544,False
DAY_EQ,TF_EMA_CROSS,"TF_EMA_CROSS|{""fast"": 10, ""side"": ""long"", ""slow"": 40}|53283cf9bfaf",0.22305449902460156,5,0.6,0.37791410955059285,0.37163901658718645,0.14766961255550684,25,0.3156843156843157,False,True,True,True,False,0.13719431788826827,0.3481222409626861,0.1296180541710922,0.33108247688091585,False
DAY_EQ,CONTROL_RANDOM,"CONTROL_RANDOM|{""p"": 0.1, ""seed"": 2, ""side"": ""long""}|1a65f901ec92",-0.18293080594893427,5,0.4,-0.09808766415371817,-2.7277248346727228,-0.1850109817726974,155,0.9820179820179821,False,False,False,False,False,-0.23745246784844978,-3.4395382754273465,-0.24469482221164665,-3.572509931617639,False
DAY_EQ,TF_DONCHIAN,"TF_DONCHIAN|{""n"": 10, ""side"": ""long""}|a7fc15b4bae1",-0.6699147451061536,5,0.4,0.8467066404282328,0.0009545778606850191,0.00027859693540977366,53,0.5114885114885115,False,False,True,True,False,-0.013879226741524087,-0.04831068937588289,-0.027265710695237158,-0.0964910304177482,False
DAY_EQ,MOM_TSMOM,"MOM_TSMOM|{""lookback"": 40, ""side"": ""long""}|53283cf9bfaf",-0.804311865924216,5,0.6,0.6133685410364264,-0.2723409781143428,-0.05440993371078521,48,0.6123876123876124,False,True,True,False,False,-0.06076964088421808,-0.3062063000684929,-0.06750386134517405,-0.34261722171308173,False
DAY_EQ,MR_RSI,"MR_RSI|{""lo"": 5, ""n"": 2, ""side"": ""long"", ""trend_n"": 0}|1a65f901ec92",-2.146276409448815,5,0.2,-0.8557964939978063,-0.30738791414571015,-0.01951118979143753,94,0.5984015984015985,False,False,False,False,False,-0.028746985648380553,-0.45567433685774456,-0.037510735350579714,-0.598292989285182,False
DAY_EQ,MR_ZSCORE,"MR_ZSCORE|{""k"": 1.5, ""n"": 5, ""side"": ""long""}|1a65f901ec92",-2.378792809681943,5,0.4,-0.06607223118302362,0.21233679030640418,0.009471664947661317,180,0.45354645354645357,False,False,False,True,False,0.004081250705640532,0.09223789446512351,-0.001036828327382494,-0.023629644241917915,False
DAY_EQ,VOL_RANGE_EXPANSION,"VOL_RANGE_EXPANSION|{""k"": 0.5, ""nr"": 0, ""side"": ""long""}|2f03dbdb7a65",-6.414124286371747,5,0.0,-9.452019929101112,-3.694907529847515,-0.13800340254595175,718,1.0,False,False,False,False,False,-0.16526766785977867,-4.551050275770953,-0.18557919974190523,-5.299021781804005,False
ID_FUT,TF_EMA_CROSS,"TF_EMA_CROSS|{""fast"": 12, ""slow"": 72}|1b9fc7370929",-10.82764792338517,5,0.0,-9.614682880327445,-9.234401534425805,-0.1997466931954755,6939,1.0,False,False,False,False,False,-0.24393088382653444,-10.636690773555065,-0.28021133011029076,-11.438863766872892,False
