code,secid,strategy,tag,direction,signal_id,entry_ts,exit_ts,trading_day,entry_ref,entry_price,exit_ref,exit_price,qty,entry_atr,initial_stop,final_stop,risk_money,gross_pnl,commission,spread_cost,slippage_cost,net_pnl,net_pnl_check,R,gross_R,exit_reason,bars_held,mae_R,mfe_R,partial
GD,GDU6,TF_EMA_CROSS,TREND,SHORT,2026-09-10|GD|GDU6|TREND|-1|12,2026-09-10 00:00:00+00:00,2026-09-16 00:00:00+00:00,2026-09-10,4419.2,4419.0,4268.0,4268.2,0.20326865845759368,95.67971360184056,4706.1,4706.1,5000.0,2609.510561441717,37.48237458557624,1.725866773440291,5.177600320314594,2565.124719762382,2565.124719762386,0.5130249439524764,0.5219021122883434,ROLL,4,0.09940992615016139,0.6178603048916242,False
GD,GDZ6,TF_EMA_CROSS,TREND,SHORT,2026-09-18|GD|GDZ6|TREND|-1|13,2026-09-18 00:00:00+00:00,2026-09-25 00:00:00+00:00,2026-09-18,4429.3,4429.1,4341.5,4341.7,0.1972730019606092,98.63183824750774,4725.0,4725.0,5000.0,1470.6150839213765,36.72685301269244,1.6749602322566897,5.024880696763976,1427.1883899796674,1427.1883899796635,0.28543767799593345,0.29412301678427527,END_OF_DATA,5,0.14505155611342688,0.3855758454654912,False
Si,SiZ5,TF_EMA_CROSS,TREND,SHORT,2025-10-24|Si|SiZ5|TREND|-1|1,2025-10-24 00:00:00+00:00,2025-12-16 00:00:00+00:00,2025-10-24,82932.0,82930.0,79364.0,79366.0,1.24954235511244,1318.4330087153835,86886.0,86886.0,5000.0,4458.3671230411865,50.69893151633214,1.24954235511244,3.7486270653373204,4402.670022104407,4402.670022104405,0.8805340044208814,0.8916734246082373,ROLL,36,0.06172739234255454,1.937790284308372,False
Si,SiH6,TF_EMA_CROSS,TREND,LONG,2025-12-18|Si|SiH6|TREND|1|2,2025-12-18 00:00:00+00:00,2025-12-24 00:00:00+00:00,2025-12-18,82705.0,82707.0,79722.0,79720.0,1.375382063945088,1196.5307381068442,79117.0,79117.0,5000.0,-4102.764696748198,55.8497956251022,1.375382063945088,4.126146191835264,-4164.116020629074,-4164.116020629081,-0.8328232041258149,-0.8205529393496396,SIGNAL_EXIT,3,0.9129786140467495,0.3443956688118501,False
Si,SiH6,TF_EMA_CROSS,TREND,SHORT,2025-12-25|Si|SiH6|TREND|-1|3,2025-12-25 00:00:00+00:00,2026-03-05 00:00:00+00:00,2025-12-25,80359.0,80357.0,77924.0,77926.0,1.2397170122770416,1329.6272299932773,84346.0,84346.0,5000.0,3018.7109248945962,49.05653196356174,1.2397170122770416,3.719151036831125,2964.6955248819313,2964.6955248819263,0.5929391049763862,0.6037421849789193,SIGNAL_EXIT,44,0.37092333007329087,1.1390519908801457,False
Si,SiH6,TF_EMA_CROSS,TREND,LONG,2026-03-06|Si|SiH6|TREND|1|4,2026-03-06 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-03-06,79140.0,79142.0,82364.0,82362.0,1.5405609675462346,1067.1244439934515,75940.0,75940.0,5000.0,4966.76855936906,62.20168962564677,1.5405609675462346,4.621682902638704,4898.40462587322,4898.404625873229,0.9796809251746439,0.993353711873812,ROLL,7,0.5361152167060896,1.01060799471033,False
Si,SiM6,TF_EMA_CROSS,TREND,LONG,2026-03-19|Si|SiM6|TREND|1|5,2026-03-19 00:00:00+00:00,2026-04-06 00:00:00+00:00,2026-03-19,83110.0,83112.0,79811.0,79808.0,1.494073309993916,1100.172726793896,79811.0,79811.0,5000.0,-4928.947849669929,60.8536059160522,1.494073309993916,5.976293239975664,-4997.271822135937,-4997.271822135951,-0.9994543644271875,-0.9857895699339859,INITIAL_STOP,11,0.9747334274400309,0.4222251174042807,False
Si,SiM6,TF_EMA_CROSS,TREND,SHORT,2026-04-07|Si|SiM6|TREND|-1|6,2026-04-07 00:00:00+00:00,2026-06-05 00:00:00+00:00,2026-04-07,79749.0,79747.0,73882.0,73884.0,1.3175669755526764,1250.2620062256508,83498.0,83498.0,5000.0,7730.1654455675525,50.60478300528331,1.3175669755526764,3.9527009266580295,7674.290394660058,7674.290394660059,1.5348580789320116,1.5460330891135106,SIGNAL_EXIT,41,0.10277022409310875,2.423532694831593,False
Si,SiM6,TF_EMA_CROSS,TREND,LONG,2026-06-08|Si|SiM6|TREND|1|7,2026-06-08 00:00:00+00:00,2026-06-10 00:00:00+00:00,2026-06-08,74400.0,74402.0,72200.0,72198.0,1.43917982868579,1144.0595647360606,70969.0,70969.0,5000.0,-3166.195623108738,52.7459407213342,1.43917982868579,4.31753948605737,-3224.6982831448136,-3224.698283144815,-0.6449396566289627,-0.6332391246217476,SIGNAL_EXIT,1,0.7034711002616142,0.046341590483682436,False
Si,SiM6,TF_EMA_CROSS,TREND,SHORT,2026-06-11|Si|SiM6|TREND|-1|8,2026-06-11 00:00:00+00:00,2026-06-16 00:00:00+00:00,2026-06-11,72500.0,72498.0,72817.0,72819.0,1.397722104332128,1178.8811456724216,76035.0,76035.0,5000.0,-443.07790707328456,50.77819575880796,1.397722104332128,4.193166312996384,-499.44699124941627,-499.446991249421,-0.09988939824988326,-0.08861558141465692,ROLL,2,0.20798104912462062,0.14648127653400703,False
