code,secid,strategy,tag,direction,signal_id,entry_ts,exit_ts,trading_day,entry_ref,entry_price,exit_ref,exit_price,qty,entry_atr,initial_stop,final_stop,risk_money,gross_pnl,commission,spread_cost,slippage_cost,net_pnl,net_pnl_check,R,gross_R,exit_reason,bars_held,mae_R,mfe_R,partial
TF_EMA_CROSS:RI,RIU6,TF_EMA_CROSS:RI,TF_EMA_CROSS,SHORT,2026-06-18|TF_EMA_CROSS:RI|RIU6|TF_EMA_CROSS|-1|98,2026-06-18 00:00:00+00:00,2026-07-21 00:00:00+00:00,2026-06-18,104070.0,104050.0,82570.0,82590.0,1,2345.8453612844714,111090.0,111090.0,12110.99150085,36509.451,79.23399924,16.98114,50.94342,36362.29244076,36362.29244075999,3.002420771099372,3.0145715978281067,DAILY_LOSS_LIMIT,22,0.002804252649142425,3.9610068669136744,False
TF_EMA_CROSS:SR,SRU6,TF_EMA_CROSS:SR,TF_EMA_CROSS,SHORT,2026-06-18|TF_EMA_CROSS:SR|SRU6|TF_EMA_CROSS|-1|99,2026-06-18 00:00:00+00:00,2026-07-21 00:00:00+00:00,2026-06-18,29603.0,29601.0,26755.0,26757.0,14,366.006429356685,30700.0,30700.0,15649.207,39872.0,197.253,14.0,42.0,39618.747,39618.747,2.531677611523702,2.547860731856892,DAILY_LOSS_LIMIT,22,0.0017892280420343343,4.366611036584793,False
TF_EMA_CROSS:GZ,GZU6,TF_EMA_CROSS:GZ,TF_EMA_CROSS,SHORT,2026-06-18|TF_EMA_CROSS:GZ|GZU6|TF_EMA_CROSS|-1|100,2026-06-18 00:00:00+00:00,2026-07-21 00:00:00+00:00,2026-06-18,11350.0,11348.0,8728.0,8730.0,23,235.4121215516595,12055.0,12055.0,16483.502,60306.0,115.4485,23.0,69.0,60098.5515,60098.5515,3.6459819946028458,3.6585672146610593,DAILY_LOSS_LIMIT,22,0.002790669118734599,4.699486795949064,False
TF_EMA_CROSS:BR,BRQ6,TF_EMA_CROSS:BR,TF_EMA_CROSS,LONG,2026-07-15|TF_EMA_CROSS:BR|BRQ6|TF_EMA_CROSS|1|104,2026-07-15 00:00:00+00:00,2026-07-21 00:00:00+00:00,2026-07-15,85.9,85.92,88.87,88.85,2,3.785646114914766,74.56,74.56,19431.450577439988,5043.398579999998,74.194845945,16.98114,50.94342000001062,4901.279174054987,4901.279174054987,0.25223434321189575,0.2595482287799661,DAILY_LOSS_LIMIT,3,0.2071142431678522,0.4736536700294334,False
TF_EMA_CROSS:RN,RNU6,TF_EMA_CROSS:RN,TF_EMA_CROSS,SHORT,2026-07-22|TF_EMA_CROSS:RN|RNU6|TF_EMA_CROSS|-1|105,2026-07-22 00:00:00+00:00,2026-07-23 00:00:00+00:00,2026-07-22,32851.0,32849.0,35081.0,35083.0,3,1735.8650803487826,38057.0,38057.0,15685.2735,-6690.0,50.949,3.0,9.0,-6752.949,-6752.949,-0.43052797262349296,-0.4265147177701428,SIGNAL_EXIT,0,0.4316787973126513,0.08989323648070274,False
TF_EMA_CROSS:SR,SRU6,TF_EMA_CROSS:SR,TF_EMA_CROSS,SHORT,2026-07-22|TF_EMA_CROSS:SR|SRU6|TF_EMA_CROSS|-1|108,2026-07-22 00:00:00+00:00,2026-07-28 00:00:00+00:00,2026-07-22,26998.0,26996.0,28050.0,28052.0,7,819.592707649582,29455.0,29455.0,17335.486,-7364.0,96.334,7.0,21.0,-7488.334,-7488.334,-0.4319656224232767,-0.4247933977737918,SIGNAL_EXIT,3,0.4518477301415143,0.1877651425521038,False
TF_EMA_CROSS:BR,BRQ6,TF_EMA_CROSS:BR,TF_EMA_CROSS,LONG,2026-07-22|TF_EMA_CROSS:BR|BRQ6|TF_EMA_CROSS|1|110,2026-07-22 00:00:00+00:00,2026-07-30 00:00:00+00:00,2026-07-22,92.31,92.33,89.51,89.49,1,3.8252397493325874,80.85,80.85,9820.333356404995,-2377.3595999999975,38.593885934999996,8.49057,25.47171000000531,-2449.915765935003,-2449.9157659350026,-0.24947378841647208,-0.24208542762445445,ROLL,6,0.8386530885561468,0.8438406334338141,False
TF_EMA_CROSS:RI,RIU6,TF_EMA_CROSS:RI,TF_EMA_CROSS,SHORT,2026-07-30|TF_EMA_CROSS:RI|RIU6|TF_EMA_CROSS|-1|113,2026-07-30 00:00:00+00:00,2026-07-31 00:00:00+00:00,2026-07-30,89190.0,89170.0,88940.0,88960.0,1,3642.6146294637188,100100.0,100100.0,18704.02099269,424.52849999999995,75.621261705,16.98114,50.94342,280.98267829499997,280.98267829499997,0.015022581422722689,0.022697178332184098,SIGNAL_EXIT,0,0.13709095712639197,0.13436729572652986,False
TF_EMA_CROSS:BR,BRU6,TF_EMA_CROSS:BR,TF_EMA_CROSS,LONG,2026-08-03|TF_EMA_CROSS:BR|BRU6|TF_EMA_CROSS|1|115,2026-08-03 00:00:00+00:00,2026-08-05 00:00:00+00:00,2026-08-03,83.8,83.82,78.88,78.86,1,4.885846364279406,69.16,69.16,12516.721878869992,-4177.360440000001,34.53114819,8.49057,25.471709999993244,-4245.8538681899945,-4245.8538681899945,-0.33921452511920075,-0.333742371239548,SIGNAL_EXIT,1,0.31881893187517707,0.19468304988973656,False
TF_EMA_CROSS:GZ,GZU6,TF_EMA_CROSS:GZ,TF_EMA_CROSS,SHORT,2026-07-22|TF_EMA_CROSS:GZ|GZU6|TF_EMA_CROSS|-1|109,2026-07-22 00:00:00+00:00,2026-08-06 00:00:00+00:00,2026-07-22,8860.0,8858.0,9700.0,9702.0,15,414.4260721818944,10102.0,10102.0,18786.435,-12600.0,69.6,15.0,45.0,-12729.6,-12729.6,-0.6775952968192208,-0.6706967021683464,SIGNAL_EXIT,10,0.6986423980920276,0.14052692807336783,False
TF_EMA_CROSS:RI,RIU6,TF_EMA_CROSS:RI,TF_EMA_CROSS,LONG,2026-08-03|TF_EMA_CROSS:RI|RIU6|TF_EMA_CROSS|1|114,2026-08-03 00:00:00+00:00,2026-08-10 00:00:00+00:00,2026-08-03,88700.0,88720.0,87040.0,87020.0,1,3470.570777445758,78300.0,78300.0,17837.60077704,-2818.86924,74.60663858999999,16.98114,50.94342,-2961.40043859,-2961.40043859,-0.1660201097449059,-0.15802961817759484,SIGNAL_EXIT,4,0.19039713033445158,0.17326138860435095,False
TF_EMA_CROSS:GZ,GZU6,TF_EMA_CROSS:GZ,TF_EMA_CROSS,LONG,2026-08-07|TF_EMA_CROSS:GZ|GZU6|TF_EMA_CROSS|1|117,2026-08-07 00:00:00+00:00,2026-08-10 00:00:00+00:00,2026-08-07,9487.0,9489.0,9318.0,9316.0,17,375.83147239828776,8361.0,8361.0,19324.6565,-2873.0,79.92125000000001,17.0,51.0,-3020.92125,-3020.92125,-0.15632470621146616,-0.14867017170525126,SIGNAL_EXIT,0,0.2023321863444248,0.09764727254013544,False
TF_EMA_CROSS:BR,BRU6,TF_EMA_CROSS:BR,TF_EMA_CROSS,SHORT,2026-08-06|TF_EMA_CROSS:BR|BRU6|TF_EMA_CROSS|-1|116,2026-08-06 00:00:00+00:00,2026-08-11 00:00:00+00:00,2026-08-06,79.7,79.68,87.88,87.9,1,4.930617515423418,94.48,94.48,12633.83231087999,-6945.2862599999935,35.57124301500001,8.49057,25.47171000000531,-7014.819783014999,-7014.819783014998,-0.555240849363972,-0.5497370939472467,SIGNAL_EXIT,2,0.5692265508231275,0.030914310906569445,False
TF_EMA_CROSS:RI,RIU6,TF_EMA_CROSS:RI,TF_EMA_CROSS,LONG,2026-08-11|TF_EMA_CROSS:RI|RIU6|TF_EMA_CROSS|1|118,2026-08-11 00:00:00+00:00,2026-08-13 00:00:00+00:00,2026-08-11,89010.0,89030.0,87650.0,87630.0,1,3023.650626507687,79950.0,79950.0,15562.391224709998,-2309.43504,74.99720481,16.98114,50.94342,-2452.3568048099996,-2452.3568048099996,-0.157582261581764,-0.14839846953166644,SIGNAL_EXIT,1,0.1756775999602816,0.09929603476015916,False
TF_EMA_CROSS:MX,MXU6,TF_EMA_CROSS:MX,TF_EMA_CROSS,LONG,2026-08-13|TF_EMA_CROSS:MX|MXU6|TF_EMA_CROSS|1|121,2026-08-13 00:00:00+00:00,2026-08-17 00:00:00+00:00,2026-08-13,232425.0,232475.0,216500.0,216450.0,1,6458.776564259645,213075.0,213075.0,19616.2375,-15925.0,112.23125,25.0,75.0,-16137.23125,-16137.23125,-0.8226466084538384,-0.8118274465223008,SIGNAL_EXIT,1,0.8704523484689661,0.024214633412753084,False
